,icao24,Çağrı İşareti,Kaynak Ülke,Zaman Pozisyonu,Son Temas,Long,Lat,Baro İrtifası,Yerde,Hız,Gerçek İz,Dikey Hız,Sensörler,Geo Yükseklik,Squawk,Spi,Konum Kaynağı
175,4aca88,NSZ5070 ,Sweden,1714025412,1714025412,0.8552,47.6234,10972.8,false,224.89,17.03,0.0,Veri Yok,10835.64,2312,false,0
176,4aca89,NSZ2766 ,Sweden,1714025411,1714025411,16.8655,58.8434,11582.4,false,238.84,240.73,0.0,Veri Yok,11285.22,3532,false,0
177,5110e9,SAS181  ,Estonia,1714025404,1714025409,17.9262,59.6483,Veri Yok,true,0,151.88,Veri Yok,Veri Yok,Veri Yok,Veri Yok,false,0
178,5110e1,SAS066  ,Estonia,1714025412,1714025412,17.922,59.6515,Veri Yok,true,7.2,11.25,Veri Yok,Veri Yok,Veri Yok,Veri Yok,false,0
179,84d283,JJP335  ,Japan,1714025411,1714025411,140.9744,34.8455,7086.6,false,192.4,194.56,8.78,Veri Yok,7345.68,2050,false,0
180,ac7103,AAL686  ,United States,1714025114,1714025114,-122.3851,37.611,Veri Yok,true,0.77,306.56,Veri Yok,Veri Yok,Veri Yok,1575,false,0
181,a70aa1,ASA311  ,United States,1714025411,1714025411,-121.8819,45.526,2552.7,false,131.28,267.75,-5.2,Veri Yok,2560.32,Veri Yok,false,0
182,4aca8b,NSZ5610 ,Sweden,1714025411,1714025412,1.6204,41.9586,12192.0,false,217.44,350.6,0.33,Veri Yok,12184.38,1054,false,0
183,4aca8a,NSZ28U  ,Sweden,1714025411,1714025412,2.8644,49.0133,11277.6,false,239.1,209.38,0.0,Veri Yok,11087.1,3512,false,0
184,4aca8d,NSZ21U  ,Sweden,1714025411,1714025412,12.045,56.3472,10972.8,false,238.33,223.69,0.0,Veri Yok,10629.9,0764,false,0
185,7c3637,KZT     ,Australia,1714025412,1714025412,115.7732,-32.051,388.62,false,72.16,318.47,-1.95,Veri Yok,419.1,0641,false,0
186,75833c,PAL5210 ,Philippines,1714025411,1714025411,121.5534,12.9915,7574.28,false,229.74,336.65,-18.21,Veri Yok,8153.4,Veri Yok,false,0
187,4aca8c,NSZ2603 ,Sweden,1714025412,1714025412,18.3817,59.7088,2049.78,false,151.05,77.81,11.7,Veri Yok,1935.48,5030,false,0
188,344498,IBS3866 ,Spain,1714025411,1714025412,-4.8307,36.7775,3825.24,false,174.61,134.76,-9.1,Veri Yok,3970.02,Veri Yok,false,0
189,a3f401,DAL927  ,United States,1714025411,1714025411,-110.2497,35.6282,10675.62,false,277.93,63.86,0.33,Veri Yok,10927.08,4326,false,0
190,a27197,ATN3355 ,United States,1714025411,1714025411,-112.7779,33.2675,11887.2,false,257.62,97.92,0.33,Veri Yok,12131.04,6635,false,0
191,86d5c3,APJ111  ,Japan,1714025411,1714025411,137.866,36.8164,11277.6,false,257.47,30.1,0.0,Veri Yok,11551.92,2141,false,0
192,3c5eef,GWI080  ,Germany,1714025335,1714025335,11.7797,48.3487,Veri Yok,true,8.23,87.19,Veri Yok,Veri Yok,Veri Yok,1266,false,0
193,3c5eee,EWG6HP  ,Germany,1714025383,1714025383,20.925,39.5857,11269.98,false,219.96,152.72,-0.33,Veri Yok,11262.36,4506,false,0
194,8014db,VTI273  ,India,1714025215,1714025223,76.8413,25.1582,11285.22,false,213.98,176.14,0.33,Veri Yok,11818.62,Veri Yok,false,0
195,344487,AEA1515 ,Spain,1714025412,1714025412,1.3373,43.5917,10972.8,false,242.43,55.64,0.0,Veri Yok,10911.84,1000,false,0
196,471f8e,WZZ62   ,Hungary,1714024442,1714025411,15.5375,48.5698,10447.02,false,214.21,293.79,-0.33,Veri Yok,11917.68,3276,false,0
197,758339,PAL684  ,Philippines,1714025325,1714025325,118.1576,14.2975,8321.04,false,247.23,265.35,1.63,Veri Yok,8831.58,Veri Yok,false,0
198,4400f3,EJU69AD ,Austria,1714025411,1714025412,0.8891,46.0319,10668.0,false,234.15,210.79,0.33,Veri Yok,10568.94,1115,false,0
199,8a044f,GIA174  ,Indonesia,1714025411,1714025411,101.4706,-0.3065,4130.04,false,189.58,333.23,-13.33,Veri Yok,4419.6,6200,true,0
200,86cec5,SNJ18   ,Japan,1714025412,1714025412,131.6649,32.9927,7932.42,false,243.18,63.22,11.38,Veri Yok,8221.98,Veri Yok,false,0
201,3d85ba,DFWWW   ,Germany,1714025412,1714025412,8.6825,49.4573,1744.98,false,85.25,60.34,9.75,Veri Yok,1714.5,5042,false,0
202,4400ec,EJU73JM ,Austria,1714025412,1714025412,-12.0474,38.0451,11026.14,false,209.48,216.81,-4.88,Veri Yok,11254.74,3353,false,0
203,4400eb,EJU82FP ,Austria,1714025411,1714025412,13.7324,42.7432,11277.6,false,238.3,124.44,0.0,Veri Yok,11170.92,0435,false,0
204,8014c1,IGO80H  ,India,1714025344,1714025345,77.6707,13.2073,1005.84,false,73.57,90.8,-3.9,Veri Yok,937.26,Veri Yok,false,0
205,758302,PAL427  ,Philippines,1714025219,1714025252,138.4778,32.7018,10363.2,false,209.29,231.19,0.0,Veri Yok,10782.3,3642,false,0
206,471f81,WMT226  ,Hungary,1714025411,1714025411,16.4379,46.6839,10965.18,false,214.5,255.13,0.33,Veri Yok,10744.2,7111,false,0
207,861e92,ADO59   ,Japan,1714025412,1714025412,139.9633,35.8035,4008.12,false,200.74,358.09,6.18,Veri Yok,4038.6,2420,false,0
208,471f86,WZZ6780 ,Hungary,1714025410,1714025411,23.7737,45.594,11285.22,false,209.17,150.53,-0.33,Veri Yok,11216.64,5616,false,0
209,471f87,WZZ9332 ,Hungary,1714025410,1714025410,5.3787,51.4564,Veri Yok,true,10.8,36.56,Veri Yok,Veri Yok,Veri Yok,1000,false,0
210,8014bb,IGO207N ,India,1714025039,1714025167,76.8041,25.3618,10660.38,false,218.74,175.68,0.33,Veri Yok,11148.06,Veri Yok,false,0
211,471f6f,WMT7627 ,Hungary,1714025412,1714025412,12.9585,44.6215,9151.62,false,193.86,300.1,0.0,Veri Yok,8961.12,1373,false,0
212,86d5d8,ANA904  ,Japan,1714025336,1714025336,127.9282,37.4882,12496.8,false,275.1,71.8,0.0,Veri Yok,12733.02,Veri Yok,false,0
213,471f6a,WZZ3597 ,Hungary,1714025412,1714025412,0.8826,52.1755,4274.82,false,139.79,286.9,-2.6,Veri Yok,4160.52,0623,false,0
214,48597e,TRA77B  ,Kingdom of the Netherlands,1714025412,1714025412,1.7397,41.2366,1089.66,false,118.54,183.48,0.33,Veri Yok,1120.14,2145,false,0
215,471f6d,WZZ83CP ,Hungary,1714025411,1714025412,22.2131,47.4452,10660.38,false,216.38,150.2,0.0,Veri Yok,10485.12,7212,false,0
216,a2cd90,N28VU   ,United States,1714025411,1714025411,-84.2274,33.5424,3604.26,false,128.11,179.08,-0.33,Veri Yok,3695.7,2035,false,0
217,471f6b,WZZ405  ,Hungary,1714025285,1714025285,26.0721,44.5643,190.5,false,60.51,84.14,-2.6,Veri Yok,167.64,1000,false,0
218,471f6c,WMT9252 ,Hungary,1714025412,1714025412,11.6627,43.785,11338.56,false,217.25,293.59,-4.23,Veri Yok,11193.78,1367,false,0
219,87453a,ANA64   ,Japan,1714025411,1714025411,139.7106,35.6421,716.28,false,86.91,149.79,-5.85,Veri Yok,701.04,3324,false,0
220,4520eb,UBD441  ,Bulgaria,1714025411,1714025411,18.5636,46.6704,9753.6,false,230.52,288.07,0.0,Veri Yok,9547.86,3215,false,0
221,8014cf,IGO8849 ,India,1714025411,1714025411,92.9249,22.4081,8831.58,false,268.17,81.84,0.0,Veri Yok,9311.64,0436,false,0
222,8014ce,IGO2408 ,India,1714025411,1714025411,78.2364,14.4709,8229.6,false,211.95,188.94,0.0,Veri Yok,8709.66,Veri Yok,false,0
223,471f68,WZZ69VR ,Hungary,1714025411,1714025412,17.0169,45.2299,10965.18,false,220.74,194.72,0.0,Veri Yok,10782.3,5554,false,0
224,3c6746,DLH4PH  ,Germany,1714025412,1714025412,9.5166,50.5154,8473.44,false,209.24,57.76,7.48,Veri Yok,8221.98,5046,false,0
225,471f69,WMT9NC  ,Hungary,1714025411,1714025411,2.4154,39.3588,10675.62,false,201.75,252.49,0.0,Veri Yok,10744.2,4047,false,0
226,3c6745,DLH2XH  ,Germany,1714025412,1714025412,9.8748,52.3897,8717.28,false,215.63,14.93,-25.36,Veri Yok,8442.96,5046,false,0
227,3c6743,DLH1CN  ,Germany,1714025411,1714025412,4.835,52.3685,11277.6,false,232.02,126.62,0.0,Veri Yok,11003.28,1160,false,0
228,7c6a8d,VOZ960  ,Australia,1714025411,1714025412,152.2584,-29.5698,9753.6,false,209.88,201.72,0.0,Veri Yok,10157.46,1036,false,0
229,3c6749,DLH045  ,Germany,1714025218,1714025221,8.535,50.0461,175.26,false,65.27,249.71,-3.9,Veri Yok,190.5,1000,false,0
230,7c6a8c,VOZ337  ,Australia,1714025398,1714025403,144.8463,-37.6707,Veri Yok,true,0.9,171.56,Veri Yok,Veri Yok,Veri Yok,Veri Yok,false,0
231,471f61,WMT2087 ,Hungary,1714025411,1714025412,7.6806,51.1489,11582.4,false,222.23,287.93,-0.33,Veri Yok,11330.94,6610,false,0
232,471f65,WMT917  ,Hungary,1714025412,1714025412,6.3139,51.6175,3086.1,false,147.43,276.01,-3.58,Veri Yok,2979.42,1000,false,0
233,a99a52,FFT4032 ,United States,1714024708,1714025412,-122.8676,45.6136,2522.22,false,204.13,119.6,13.0,Veri Yok,2522.22,Veri Yok,false,0
234,abb2d5,DAL1665 ,United States,1714025292,1714025292,-110.5052,40.5881,8549.64,false,236.13,106.97,3.58,Veri Yok,8694.42,Veri Yok,false,0
235,8a03a6,GIA901  ,Indonesia,1714025374,1714025381,100.313,1.8766,11277.6,false,243.34,130.63,0.0,Veri Yok,12070.08,Veri Yok,false,0
236,3c6741,DLH4LN  ,Germany,1714025411,1714025412,11.9622,51.6946,8587.74,false,210.26,231.76,3.9,Veri Yok,8252.46,1000,false,0
237,a8f77c,UAL904  ,United States,1714025412,1714025412,-4.092,51.5687,11277.6,false,248.02,98.35,0.0,Veri Yok,11117.58,7733,false,0
238,344445,EVE1101 ,Spain,1714025409,1714025409,2.7123,39.5478,182.88,false,82.51,237.99,13.33,Veri Yok,205.74,Veri Yok,false,0
239,3c5426,BCS994  ,Germany,1714025412,1714025412,14.8348,47.4498,9448.8,false,240.58,145.63,-0.33,Veri Yok,9197.34,4372,false,0
240,440cec,TAY8TL  ,Austria,1714025411,1714025411,24.8486,59.415,Veri Yok,true,8.23,272.81,Veri Yok,Veri Yok,Veri Yok,7720,false,0
241,4400b0,JFL622  ,Austria,1714025412,1714025412,13.6179,43.8649,10797.54,false,173.64,236.36,4.88,Veri Yok,10645.14,7222,false,0
242,471f77,WMT676  ,Hungary,1714025411,1714025412,-2.4979,40.18,4732.02,false,156.89,279.25,-6.83,Veri Yok,4800.6,4021,false,0
243,3c5424,BCS711P ,Germany,1714025411,1714025411,19.2462,47.4355,Veri Yok,true,13.38,312.19,Veri Yok,Veri Yok,Veri Yok,1000,false,0
244,a1bfb2,UAL1780 ,United States,1714025178,1714025411,-100.6885,40.5017,11277.6,false,277.95,78.79,0.0,Veri Yok,11506.2,3520,false,0
245,471f78,WMT348  ,Hungary,1714025410,1714025410,15.4925,41.0554,6934.2,false,157.75,282.81,-11.38,Veri Yok,6880.86,Veri Yok,false,0
246,3c5428,,Germany,1714025402,1714025407,12.2309,51.4088,Veri Yok,true,1.29,267.19,Veri Yok,Veri Yok,Veri Yok,Veri Yok,false,0
247,3c5427,BCS842P ,Germany,1714025411,1714025412,12.5395,51.4195,1097.28,false,80.75,296.89,-3.25,Veri Yok,1036.32,5036,false,0
248,3c6758,DLH4YJ  ,Germany,1714025411,1714025412,0.1067,51.7072,11574.78,false,215.57,270.68,0.0,Veri Yok,11369.04,2537,false,0
249,a99a58,N718FX  ,United States,1714025169,1714025169,-89.613,34.7858,2682.24,false,94.98,133.46,0.0,Veri Yok,2788.92,Veri Yok,false,0
250,471f72,WZZ3DM  ,Hungary,1714025412,1714025412,5.2864,46.0188,10675.62,false,222.19,235.28,0.0,Veri Yok,10507.98,3565,false,0
251,a9a1b6,N72FF   ,United States,1714025411,1714025411,-116.8648,32.8989,1485.9,false,63.75,173.05,0.0,Veri Yok,1493.52,4766,false,0
252,471f70,WMT9328 ,Hungary,1714025411,1714025411,3.7169,41.157,10668.0,false,194.63,276.37,0.0,Veri Yok,10645.14,4053,false,0
253,3c674a,DLH6NA  ,Germany,1714025411,1714025411,9.7795,49.2667,7894.32,false,232.81,134.82,7.8,Veri Yok,7688.58,1000,false,0
254,471f73,WZZ91   ,Hungary,1714025412,1714025412,13.112,47.199,9921.24,false,209.47,294.68,-7.15,Veri Yok,9662.16,5617,false,0
255,471f74,WZZ76CK ,Hungary,1714025412,1714025412,1.3122,52.0677,5074.92,false,141.8,290.6,-2.6,Veri Yok,4945.38,3544,false,0
256,440cf8,EJU46CT ,Austria,1714025412,1714025412,6.6516,50.6825,10363.2,false,222.94,242.96,0.0,Veri Yok,10104.12,1132,false,0
257,a76154,DAL1740 ,United States,1714025411,1714025411,-107.738,40.0626,10675.62,false,265.14,92.22,-0.33,Veri Yok,10896.6,Veri Yok,false,0
258,ac82f5,NKS396  ,United States,1714025412,1714025412,-103.3399,38.8579,11285.22,false,267.8,79.6,0.33,Veri Yok,11605.26,2013,false,0
259,40805d,WUK3785 ,United Kingdom,1714025412,1714025412,3.5585,52.228,10668.0,false,236.83,79.74,0.0,Veri Yok,10401.3,4630,false,0
260,4400b7,EJU65RW ,Austria,1714025411,1714025411,10.1968,43.1983,10378.44,false,203.52,324.98,-7.8,Veri Yok,10294.62,5104,false,0
261,471f5c,WZZ511  ,Hungary,1714025411,1714025411,25.6879,42.7156,11277.6,false,204.08,141.86,0.0,Veri Yok,11338.56,5430,false,0
262,3c6753,DLH6PX  ,Germany,1714025412,1714025412,9.6113,48.7093,6705.6,false,174.27,318.83,0.0,Veri Yok,6553.2,1000,false,0
263,3c5422,BCS461  ,Germany,1714025411,1714025412,8.3445,45.4294,6873.24,false,210.66,223.91,14.31,Veri Yok,6743.7,0470,false,0
264,471f5d,WZZ6306 ,Hungary,1714025412,1714025412,7.6098,51.5157,Veri Yok,true,5.92,61.88,Veri Yok,Veri Yok,Veri Yok,3113,false,0
265,3c6750,DLH6M   ,Germany,1714025412,1714025412,12.2226,48.4092,1569.72,false,112.64,230.93,0.0,Veri Yok,1562.1,1347,false,0
266,4400b2,EJU17HB ,Austria,1714025411,1714025412,-9.1224,38.8062,640.08,false,80.53,22.14,8.13,Veri Yok,693.42,Veri Yok,false,0
267,484615,PHANO   ,Kingdom of the Netherlands,1714025411,1714025411,16.5741,46.8832,3192.78,false,149.9,112.6,-10.4,Veri Yok,3131.82,7667,false,0
268,7809b9,CES521  ,China,1714025411,1714025411,139.4967,34.0554,7886.7,false,262.79,72.81,-11.05,Veri Yok,8237.22,7053,false,0
269,3c675a,DLH88W  ,Germany,1714025411,1714025412,9.2291,49.7145,2849.88,false,160.72,346.68,-6.5,Veri Yok,2796.54,1000,false,0
270,8014fe,AKJ1651 ,India,1714025410,1714025411,76.4022,13.7909,9403.08,false,221.76,289.23,5.85,Veri Yok,9966.96,Veri Yok,false,0
271,3c674e,DLH2X   ,Germany,1714025412,1714025412,11.6565,48.3789,1775.46,false,115.72,333.32,16.26,Veri Yok,1737.36,1000,false,0
272,8014fd,AKJ1607 ,India,1714025398,1714025398,79.9705,26.9982,8313.42,false,235.95,105.95,-4.23,Veri Yok,8884.92,Veri Yok,false,0
273,a8947e,DAL8934 ,United States,1714025411,1714025412,-96.8091,34.8056,7299.96,false,251.96,129.12,9.75,Veri Yok,7604.76,Veri Yok,false,0
274,40804a,DHK701  ,United Kingdom,1714025411,1714025411,12.107,48.7033,11582.4,false,244.72,302.99,0.0,Veri Yok,11330.94,0511,false,0
275,40804d,WUK4475 ,United Kingdom,1714025411,1714025412,8.2021,50.7864,10050.78,false,246.21,122.2,0.33,Veri Yok,9745.98,4625,false,0
276,4520ab,LZHKB   ,Bulgaria,1714025411,1714025411,23.5109,42.7378,2849.88,false,75.62,129.76,10.08,Veri Yok,2834.64,4533,false,0
277,40804e,WUK1YU  ,United Kingdom,1714025411,1714025412,10.8912,51.2983,11277.6,false,235.09,102,0.0,Veri Yok,10988.04,4621,false,0
278,471f58,WZZ3582 ,Hungary,1714025411,1714025412,13.8465,47.115,10660.38,false,236.37,102.83,-0.33,Veri Yok,10416.54,5210,false,0
279,471f55,WMT4HP  ,Hungary,1714025411,1714025411,-0.3069,51.8853,411.48,false,62.9,254.83,-3.58,Veri Yok,396.24,6616,false,0
280,471f59,WZZ40   ,Hungary,1714025411,1714025412,9.3801,50.1443,10980.42,false,218.33,289.12,-0.33,Veri Yok,10713.72,1000,false,0
281,408053,EZY13UV ,United Kingdom,1714025294,1714025302,-2.7117,51.3845,Veri Yok,true,0.51,87.19,Veri Yok,Veri Yok,Veri Yok,Veri Yok,false,0
282,408051,EZY16WP ,United Kingdom,1714025411,1714025412,-0.6129,51.3793,11910.06,false,245.13,146.21,0.0,Veri Yok,11719.56,6355,false,0
283,408052,EZY547K ,United Kingdom,1714025411,1714025411,-4.6697,54.2353,6019.8,false,155.16,323.36,-8.45,Veri Yok,5905.5,6207,false,0
284,34440a,VLG8990 ,Spain,1714025411,1714025412,-4.1763,40.5948,10980.42,false,240.05,24.97,0.0,Veri Yok,11079.48,4614,false,0
285,3c542e,BCS5WE  ,Germany,1714025411,1714025412,-4.2635,40.6534,10050.78,false,223.05,184.9,0.33,Veri Yok,10142.22,6014,false,0
286,3c542d,BCS61W  ,Germany,1714025411,1714025411,12.6069,51.3197,2072.64,false,135.05,26.96,-2.6,Veri Yok,1988.82,1000,false,0
287,4008e5,SHT3N   ,United Kingdom,1714025393,1714025393,-2.2724,53.3593,Veri Yok,true,0.9,174.38,Veri Yok,Veri Yok,Veri Yok,Veri Yok,false,0
288,440cbe,EJU86DN ,Austria,1714025411,1714025411,7.0143,44.0324,11277.6,false,215.32,236.99,-0.33,Veri Yok,11148.06,4010,false,0
289,440cbf,EJU17JY ,Austria,1714025411,1714025412,11.0228,50.1543,10652.76,false,221.97,103.81,-5.2,Veri Yok,10355.58,1000,false,0
290,3c6709,DLH475  ,Germany,1714025411,1714025412,-6.5066,52.9246,12496.8,false,258.85,105.44,0.0,Veri Yok,12352.02,1172,false,0
291,a1299c,N174SC  ,United States,1714025411,1714025411,-81.2913,28.7418,480.06,false,56,190.59,0.65,Veri Yok,510.54,Veri Yok,false,0
292,801600,AIC865  ,India,1714025411,1714025411,76.4215,27.6584,8511.54,false,218.97,204.28,7.48,Veri Yok,8846.82,Veri Yok,false,0
293,398e49,AFR7540 ,France,1714025411,1714025411,2.2247,48.1532,5349.24,false,206.66,176.57,11.7,Veri Yok,5280.66,7636,false,0
294,a7d751,NKS1027 ,United States,1714025411,1714025411,-110.9263,35.3407,9151.62,false,216.61,278.88,0.0,Veri Yok,9372.6,Veri Yok,false,0
295,3c6711,DLH481  ,Germany,1714025411,1714025411,-0.4793,53.283,12496.8,false,261.96,113.49,0.0,Veri Yok,12291.06,2154,false,0
296,3c6710,DLH772  ,Germany,1714025412,1714025412,89.6613,18.8125,12496.8,false,273.13,111.2,0.0,Veri Yok,13213.08,1060,false,0
297,440cab,AUA45G  ,Austria,1714025411,1714025412,5.3758,51.478,11574.78,false,218.35,286,0.0,Veri Yok,11338.56,3103,false,0
298,440cac,AUA1T   ,Austria,1714025411,1714025412,11.6556,50.652,11590.02,false,230.27,306.46,-0.33,Veri Yok,11323.32,1000,false,0
299,471f38,WZZ6892 ,Hungary,1714025411,1714025412,14.0916,48.6646,10972.8,false,224.5,291.51,0.33,Veri Yok,10706.1,1000,false,0
300,440cb1,EJU7671 ,Austria,1714025412,1714025412,-4.4251,43.6146,11590.02,false,229.2,23.69,0.0,Veri Yok,11567.16,5440,false,0
301,801612,AIC589  ,India,1714025411,1714025411,79.7217,13.1896,2499.36,false,140.17,139.76,-7.15,Veri Yok,2545.08,Veri Yok,false,0
302,75839f,PAL352  ,Philippines,1714025402,1714025404,117.7103,16.0167,10363.2,false,219.54,312.63,0.33,Veri Yok,11094.72,Veri Yok,false,0
303,7809f6,CSN6326 ,China,1714025271,1714025277,114.1846,23.2964,6537.96,false,217.5,50.66,6.83,Veri Yok,6896.1,Veri Yok,false,0
304,471f02,WMT8919 ,Hungary,1714025168,1714025171,10.888,43.3434,3604.26,false,160.64,286.75,-13.98,Veri Yok,3566.16,1372,false,0
305,a4b1f4,N401SM  ,United States,1714025411,1714025412,10.7026,47.9477,5364.48,false,94.75,257.77,6.18,Veri Yok,5234.94,1000,false,0
306,471f03,WMT5JK  ,Hungary,1714025412,1714025412,14.5974,47.6158,10972.8,false,222.53,324.69,0.0,Veri Yok,10713.72,1371,false,0
307,0d0b30,VTM293  ,Mexico,1714025412,1714025412,-98.2658,28.6267,9761.22,false,221.18,224.43,0.65,Veri Yok,10226.04,2316,false,0
308,471f04,WMT304  ,Hungary,1714025412,1714025412,4.1395,51.9118,10972.8,false,216.02,275.47,-1.3,Veri Yok,10706.1,3540,false,0
309,40809b,GPJCS   ,United Kingdom,1714025411,1714025411,1.3722,52.8209,739.14,false,79.14,26.23,0.0,Veri Yok,708.66,7423,false,0
310,3c670d,DLH429  ,Germany,1714025412,1714025412,2.4341,51.0992,12496.8,false,262.64,104.17,0.0,Veri Yok,12283.44,4612,false,0
311,a36968,N319MW  ,United States,1714025408,1714025411,-116.9607,32.8205,350.52,false,34.2,15.71,-0.65,Veri Yok,365.76,5016,false,0
312,4008b2,BAW72J  ,United Kingdom,1714025411,1714025411,-0.5977,51.2201,3169.92,false,155.65,151.15,19.51,Veri Yok,3070.86,6373,false,0
313,4008b1,BAW963C ,United Kingdom,1714025411,1714025412,-0.3716,51.4779,335.28,false,67.91,269.13,-3.25,Veri Yok,320.04,1334,false,0
314,885283,THA676  ,Thailand,1714025412,1714025412,140.5982,34.7,5295.9,false,209.05,42.21,-9.43,Veri Yok,5478.78,3611,false,0
315,0d0b44,VOI7720 ,Mexico,1714025411,1714025412,-118.0494,33.7689,2095.5,false,114.57,343.03,-0.33,Veri Yok,2110.74,3273,false,0
316,7c4928,QFA2    ,Australia,1714025412,1714025412,85.9588,20.1018,11887.2,false,269.59,136.01,0.0,Veri Yok,12565.38,5221,false,0
317,ab772d,DAL174  ,United States,1714025412,1714025412,-5.9145,48.4241,10363.2,false,240.88,116.78,0.0,Veri Yok,10241.28,Veri Yok,false,0
318,4951cd,TAP1023 ,Portugal,1714025149,1714025149,-9.137,38.768,Veri Yok,true,0.77,78.75,Veri Yok,Veri Yok,Veri Yok,6036,false,0
319,4951ce,TAP829  ,Portugal,1714025412,1714025412,-3.7722,40.1323,11269.98,false,197.09,254.4,0.0,Veri Yok,11376.66,4051,false,0
320,7c4929,QFA1    ,Australia,1714025411,1714025411,1.7939,51.7107,7970.52,false,178.79,288.28,-8.78,Veri Yok,7802.88,7501,false,0
321,3c6589,DLH8UC  ,Germany,1714025411,1714025412,13.1637,55.1891,11582.4,false,228.94,207.43,0.33,Veri Yok,11254.74,3534,false,0
322,aa8114,,United States,1714025399,1714025399,-122.3827,37.6062,Veri Yok,true,0,28.12,Veri Yok,Veri Yok,Veri Yok,Veri Yok,false,0
323,c02eca,ACA836  ,Canada,1714025411,1714025412,9.3551,49.5965,10660.38,false,267.79,128.21,0.0,Veri Yok,10408.92,1167,false,0
324,a83f30,QXE2409 ,United States,1714025411,1714025412,-122.2274,47.3224,2042.16,false,148.76,91.98,15.93,Veri Yok,2042.16,Veri Yok,false,0
325,8a01dc,GIA155  ,Indonesia,1714025409,1714025410,104.588,0.8713,3474.72,false,175.93,172.44,3.25,Veri Yok,3665.22,Veri Yok,false,0
326,3c6583,DLH3LW  ,Germany,1714025412,1714025412,6.082,50.8026,11582.4,false,220.96,287.34,0.65,Veri Yok,11338.56,2556,false,0
327,c02ed9,ACA1    ,Canada,1714025411,1714025411,141.8003,35.9571,7307.58,false,156.6,245.96,-6.18,Veri Yok,7551.42,Veri Yok,false,0
328,a5cc37,UAL2615 ,United States,1714025412,1714025412,-121.8103,37.9901,5539.74,false,215.55,89.73,8.78,Veri Yok,5615.94,3356,false,0
329,7c6c52,VOZ958  ,Australia,1714025411,1714025412,151.0727,-33.1301,4457.7,false,173.09,192.88,-5.53,Veri Yok,4572.0,1126,false,0
330,c07e33,ACA1033 ,Canada,1714025341,1714025363,-97.0508,32.9243,213.36,false,64.82,180,-1.3,Veri Yok,220.98,2216,true,0
331,ae27a2,LS09    ,United States,1714025411,1714025412,-117.4052,33.1308,45.72,false,39.08,16.05,0.0,Veri Yok,60.96,6460,false,0
332,aa44ac,UAL170  ,United States,1714025411,1714025412,-3.5167,47.5981,11277.6,false,250.24,118.62,0.0,Veri Yok,11155.68,Veri Yok,false,0
333,8a01cd,LNI973  ,Indonesia,1714025199,1714025199,104.0728,1.069,381.0,false,84.21,41.28,-4.88,Veri Yok,373.38,Veri Yok,false,0
334,3c6594,DLH8WR  ,Germany,1714025168,1714025171,12.591,55.5841,152.4,false,65.24,41.48,-2.93,Veri Yok,121.92,6454,false,0
335,3c6599,DLH8MH  ,Germany,1714025411,1714025412,9.2919,49.7021,10050.78,false,249.6,136.17,0.0,Veri Yok,9761.22,1000,false,0
336,3c6598,DLH8CY  ,Germany,1714025411,1714025412,11.3018,48.246,5227.32,false,182.1,245.46,10.4,Veri Yok,5067.3,1000,false,0
337,7c6c55,VOZ333  ,Australia,1714025411,1714025411,148.7812,-33.4543,11887.2,false,267.84,37.51,0.33,Veri Yok,12184.38,1363,false,0
338,aa57e6,AVA205  ,United States,1714025411,1714025412,-79.4647,27.8676,11277.6,false,237.16,174.65,0.0,Veri Yok,11719.56,0514,false,0
339,abea11,AAL2668 ,United States,1714025411,1714025412,-118.198,33.9561,906.78,false,104.65,263.22,-5.53,Veri Yok,922.02,0546,false,0
340,7c6c2d,VOZ9487 ,Australia,1714025412,1714025412,115.9823,-31.8804,899.16,false,82.1,13.78,11.7,Veri Yok,982.98,5071,false,0
341,7c6c2a,VNG     ,Australia,1714025411,1714025411,152.8726,-26.786,670.56,false,56.54,172.68,0.0,Veri Yok,746.76,Veri Yok,false,0
342,4402a3,AUA730  ,Austria,1714025411,1714025411,16.6491,47.9514,944.88,false,96.25,344.18,-0.65,Veri Yok,952.5,7113,false,0
